0.290892,0.891357,0.290892,0.290892,0.290892,0.290892,0.290892,0.290892,0.290892,0.891357
0.0250448,0.0250448,0.0285107,0.0183356,0.0356632,0.0508352,0.0285107,0.0320503,0.0285107,0.0285107
