4.80799,4.80799,4.80799,4.80799,4.80799,4.80799,4.80799,4.80799,4.80799,4.80799
0.322353,0.322353,0.360855,0.244178,0.436709,0.583916,0.360855,0.398973,0.360855,0.360855
